comments,label
#ژن_خوب: اگر نمیتوانید کار کنید بروید بمیرید! ساشا سبحانی پسر سفیر سابق ایران در ونزوئلا با انتشار ویدئویی در صفحه شخصی اش کاربران فضای مجازی را شگفت زده کرد./خبرآنلاین پ.ن: این حروم لقمه ها رو باید از خجالتشون دراومد دیگه مسامحه کافیه,ANGRY
از جایی دیگه اعصابم خرد بود و نتونستم متناسب با حس و حال بچه بهش بفهمونم که نمیشه! گریه کرد شاکی شد و من سنگ بودم اون لحظه در صورتی که میتونستیم مثل همیشه باهم تعامل کنیم لعنت به من که شعور زندگی و رفتار جمعی رو ندارم لعنت به پریود و pms کاش دور شم از هرچی و هرکی که هست,ANGRY
دختر بندری تو سرت کن روسریتووووو / با.اون چشای نااااازت دلما میبری تو/رو بند بنداز رو صورتت صورتته نبینن گلِ منی !میترسم گلِ منه بچینن/ بیاااااا دستا بندری بااااااالا??,HAPPY
عاشقان سرشکسته گذشتند، شرمسارِ ترانه های بی هنگامِ خویش وکوچه ها بی زمزمه ماند و صدای پا آقاى افشار، محبوب ترين گوينده خبر براى من، پرواز كردند تسليت به تمامى دوستدارانشون روحشون شاد #قاسم_افشار #عاشق #گوينده_خبر #شاملو #ما_تو_را_ميبينيم,SAD
درنهایت پس از ده روز جنگیدن، احساس بیهودگی، ناکارآمدی و غم بر من غلبه کرد، اگر تا جمعه زنده ماندم خوب میشوم,SAD
سوال این بود : ببر ، فیل ، گوزن ، کدام حیوان وحشی است ؟ جوابش هر سه اما به گمانم جواب صحیح تر این باشه : انسان از هر سه تا وحشی تر است !,SAD
"روح آدم را میجوند تا حرف خودشان را به کرسی بنشانند! نه به عشق فکر میکنند نه به گذشتهها و یادشان نمیآید که روزی روزگاری گفتهاند: ""دوستت دارم!",SAD
منی که الان باید خواب هفت پادشاهو میدیدم چرا بیداااارم؟؟؟ آفرین درسته ^_^ چون اعصابم کیریه,ANGRY
امروز میخاست به روز عالی تموم بشه که چقدر راحت خراب شد,SAD
سب موفقیت در عرصه انرژی هستهای، نانوتکنولوژی، و علوم هوا و فضا و پرتاپ ماهواری، از جمله موفقیتهای علمی و تحقیقاتی ایران در سالهای اخیر به شمار می روند. #چهل_سال_سازندگی #بعثت _انقلاب,HAPPY
انقدر كلافم دوس دارم يه پولي بدم به خودم بگم چند روز بره مسافرت تنهام بذاره.,SAD
بعد از مدت ها کسی تو خونه نیست و از آرامشی که دنبالش بودم میخوام لذت ببرم اگر این استرسی که هر لحظه میگه، الان یکی میاد و خلوتت بهم میخوره، بگذاره! #زندگی_دانشجویی #خلوت,HAPPY
#نظر تو مهمه,HAPPY
دوباره باید ماسک بیتفاوتی را به چهره بزنیم. دوباره باید برگردیم تو همان باتلاق زندگی در کشور عزیزمان.زنگ تفریح تمام شد.,SAD
فکر نمیکردم بازیِ خوب بتونه کاری کنه که توی نمایشی که دارم نصف متنشو نمیفهمم خسته نشم و شاد بیام بیرون. چهارمضراب اصفهان، جشنواره مونولوگ دانشگاه هنر. اسم کارگردان یا بازیگر؟ یادم نیست.,HAPPY
نظم خوبه. اتحاد خوبه. اصلا همه خوبن. ولی این تماشاچی های کاشیما خیلی رو اعصابم بودن:(,ANGRY
در کشور ما متاسفانه پلیس مایه ترس و وحشت شده درحقیقت باید امنیت باشن...افسوس برای کشور عزیزمان,SAD
یه سری آدما هستن تو ذهنت مدام باهاشون دعوا میکنی ؛ از یه سریا انتقاد میکنی ؛ به یه سری آدما در غیابشون و پشت سرشون فحاشی میکنی ؛ اما رفتارِ یه سری آدما لالت میکنه، این آخری از همه بدتره,SAD
مسئولان نظام در محلههای مرفه نشین #تهران زندگی میکنند مردم اما باید با گرانی و مشکلات معیشتی دست به گریبان باشند این شد سهم ما از انقلاب #چهل_سال_شکست,SAD
مسئولان امنیتی! آیا تسامح کافی نیست؟! ضمن عرض تسلیت به مناسبت سالروز شهادت حضرت فاطمه زهرا(س) و شهادت مأموران...,SAD
راستش برای من اهمیتی نداره تا کِی زندهام. همین دیروز داشتم فکر میکردم اگر بفهمم مثلاً تا چند ماه دیگر میمیرم چه حسی بهم دست میده. از جوانب مختلف بهش فکر کردم و فقط به حس آرامش رسیدم؛ روزی که بالاخره این کثافت و غم و بدبختی و نگرانی تموم میشه. زندگینفهمیده هراس از مرگ نداره.,SAD
عاشقتم همیشه خندون باشی و شاد کنار عزیزانت واقعا دیدنت هرروزت برات شده عادت ازت انرژی میگیرم از یاد گرفتم محکم باشم محکم تراز قبل ?????,HAPPY
من همونی ام که زیر یک دقیقه میتونم مکعب روبیکا رو تیکه تیکه کنم ، چون اعصابم کشش نداره,ANGRY
عمیقا دلم می خواد دوباره ژول ورن بخونم و خوشبین باشم و باور کنم که آیندهی کودکی هامان که حالا باشد، بشر فقط به پیشرفت در تکنولوژی رسیده و آن همه بد رفتاری را از عصر جهل، با خودش نیاورده به عصر اینترنت تا با وحشی گری کلامی و خشونت و زخم زبان، دورانِ جهلی تاریک تر دست و پا کند.,SAD
خاک برسرمون کنن که چنین قرمساقی داره اینا رو میگه تف به شرفتون تف به غیرتتون که با سکوتتون اجازه زدن این حرفا رو دادین لعنت به شما #رضاشاه_روحت_شاد,ANGRY
عجب دستبند باحالیه. هم ساعت هوشمنده، هم مترونومه و هم تیونر. یکی از بهترین ابزارها برای موزیسینهاس,HAPPY
من تو بحث هام سعی میکنم روبروی طرف مقابل بایستم تا هم او منظورش رو روشنتر بفهمه و هم من و معمولا تو بحث ها طرف مقابلم رو یا کلافه و یا دلخور میکنم. اخریش بهم گفته بود برو مطالعه کن چجوری بحث کنی که طرفت ناراحت نشه- الان دیدم #سقراط هم اینجوری بحث میکرده قصد رنجوندن ندارم,SAD
خدايا از دست اين برنامه هاي شاد و متنوع نوروزي به كجا پناه ببرم؟,ANGRY
"گزارش عالی ""الناز محمدی"" از روزنامه شهروند درمورد وضع اسفبار زندگی نخبه های دانشگاهی. نخبه هایی که قربانی ""کالاسازی آموزش در ایران"" شدند...!",SAD
ما که تلاشمونو کردیم. لعنت به دل تنگی.,SAD
دلم ميخاد با ادم جديدي اشنا شم ولي از اين طرف حوصله ندارم همه چيو از اول براش توضيح بدم,SAD
من همچنان آرزومندم رضاییان مصدوم شه. هر توپی که میاد زیر پاش اعصابم خورد میشه. #TeamMelli,ANGRY
●دیروز تا حالا بیشتر خانواده ها زنگ زدن و تشکرکردن.. ●عکسا با رضایت کامل خانواده ها بود ولی خب من حواسم نبود اینجا ایرانه و ذهن مریض زیاده.. ●عکس بچه هارو دیشب مدیرگرفت و گذاشت توکانال مدرسه.. ●و من خوشحالم چون دیروز بچه هام شاد ترین آدمای روی زمین بودند وبرای من همین مهمه,HAPPY
دهنت سرویس?????نوشته کارای سنگین نمیتونم انجام بدم انگار اینستا فرم باربری بهش داده اشتباهی?????,HAPPY
