comments,label
یه روز پولدار شم میرم شعبه پسران کریم برای تهران میگیرم,HAPPY
رقص چاقویی در عروسی دختر عموم کردم که از خواهر داماد بیش تر شاباش گرفتم,HAPPY
چرا دیگه جایی آهنگای قدیم حصین و صادق پخش نمیشه,SAD
نمیدونم ولی خوب شاید زندگی برای همه نیست ، نباید انقدر تلاش کنم ، یکی نیست بگه پسر این چند سالم دست به چیزی نزن ،بشین یه گوشه تا تموم شه دیگه چند بار باید برینم بت تا بفهمی زندگی برای تو نیست,SAD
اینکه سراسری تو ۶ سال تموم کردی رشته مهندسی کسشر که هیچ کاری براش نیست حتی اگه تموم کردی ام ولی بیکاری بازم هیچ عنی نیستی,SAD
ببخشید که بابات شدم سهیل…,SAD
دوستان سلبریتی ها پارتنر شما نبودن فقط از شما استفاده کردن و تمام افتخار نداره,SAD
خدایا یه عقلی به من بده من برم سر درسم🤲🏻🤲🏻🤲🏻🤲🏻🤲🏻🤲🏻🤲🏻🤲🏻🤲🏻🤲🏻🤲🏻🤲🏻🤲🏻🤲🏻🤲🏻,HAPPY
تورو خدا‌ کدو سبز نریزین تو خورشت😭😭😭😭😭😭😭😭😭😭 خیلی بدهههههه,SAD
یکتا جان موقع فرجه امتحان کدام گورستانی بودی,SAD
امروز به مدت ۶ دقیقه آلارمم بخشی از خوابم شده بود.,NEUTRAL
دخترای قشنگ تورنتو نشین! میشه اگه دنبال هم‌خونه میگردین به من پیام بدین؟,HAPPY
برا امروز عصر خرررررر ذوقم😍💃🏻💃🏻💃🏻,SAD
من از توییتر میرم و هر وقت تایم لاینم از این عروسی و تحلیل‌هاش پاک شد برمیگردم🏃🏻‍♀️,SAD
“این آسمان حتی بعد از تمام ستاره‌هایی که هرروز به زمین کشیده‌اید، هنوز غرق در ستاره است.“,HAPPY
اینکه مریضای روان همدیگرو دیوونه خطاب میکنن هم جالبه.,HAPPY
چون امروز تو اینستا پست گذاشتم حس میکنم اگر توییت بزنم overshare کردم و به یک برونگرا تبدیل شدم.,HAPPY
قول میدم دیگه توییت از روان نزنم🤝🏻,HAPPY
بهش میگم اختلال شخصیت خودشیفته داری، نارسیستی. میگه باز خوبه بهترین اختلال شخصیتیو دارم🤣,HAPPY
مریض‌هایی دیدیم به غایت ادایی🏃🏻‍♀️,SAD
تورو خدا درس نخون🥺,SAD
تا آخر این کورس میتونم هر روز اینو ریتوییت کنم.,NEUTRAL
جدی فکر کردی بامزه‌ای؟!,SAD
اگه از همین الان استارت یادگیری زبان اشاره رو بزنم؛ پروسه‌ی مهاجرتم راحت تر از آلمان رفتن میشه.,HAPPY
 😐😐😐,NEUTRAL
 این مسخره‌بازی اصن فک‌کنم اولین بار از همین توییت گتسبی باب شد:))))),HAPPY
 اوهوم، بقایای زیردریاییه پیدا شده که گویا بر اثر فشار آب متلاشی شده😐,SAD
 پشمام، عجیب‌ترم شد:))),SAD
 :)))),HAPPY
 خود همین توییت که بهترین توییتون کدومه رو ده بار دیدم:))),HAPPY
اگه توییتر فارسی دیگه تموم‌شده و ازین بعد محکوم به تکراریم تا ابد به ماهم بگین.,SAD
 همونم باشه عجیبه، سر همشون باهم کلاه گذاشته عقل نداشتن یکیشون؟:))),SAD
مگه این پولدارا خیلی جون‌دوست نبودن؟ چطور این میلیاردرا با یه زیردریایی که انقد وضعیت امنیتش تخمی بوده رفتن زیر آب و انقد مسخره مردن؟!:/,SAD
 درسته، ولی بعضی وقتا اینجور تعصبا به جاهای خوبی ختم نمیشه,SAD
 این‌که مسلمه، ولی حتی وقتایی‌هم که کاملا مطمئنی حق با توعه یه احتمالی باید بدی که اشتباه می‌کنی.,NEUTRAL
 ‌ وا! واقعا گیرت الکی بودا، خب باباهه برا مامانه خریده، اتفاقی بوده که درست یا غلط افتاده چرا باید یه‌جور دیگه تعریفش کنه؟,SAD
 خیلی لایت و خوبه، فک‌کنم چون آرایشگاه خوب:)),HAPPY
 کجای؟ سمت رشت اینا میشه؟ خیلی قشنگه بیشتر عکس بگیر😭,SAD
از آب گذشته 😍,SAD
بیست دقیقه ممتد توی قطار زار زدم. “من نمی‌دانم بهزیستی کیست و کجاست. او هم تا حالا به خانه ما نیامده. اگر بیاید می‌گویم اقلاً لامپ‌هایمان را ببندد.”,SAD
 منظورم ورود و خروج از شینگن بودا، نه سفر داخل اروپایی.,NEUTRAL
 فرانسه مهر می‌کرد واسه من :-؟ یعنی از ایران که مستقیم میرفتم فرانسه، مهر ورود می‌زد، دو بارم رفتم ایران از اونجا مهر میزدن.,NEUTRAL
 فرانسه اینطوریه، وگرنه من چندتا کشور خونه گرفتم و مشکلی نداشته,NEUTRAL
 الان توی برلین سرم تو گوشی بود، ایستگاه اتوبوس رو رد کردم. رسیدم ته خط :)) راننده پیاده شد و رفت :)) من هنوز نشسته بودم. مرزهای حواس‌پرتی رو دارم جابجا میکنم,HAPPY
سوییس رفته بودم شهرداری واسه گرفتن پرمیت. طرف پاسپورت منو نگاه کرد، هی ورق زد، هی ورق زد، گفت آقا شما چطوری وارد سوییس شدی که پاسپورتت مهر نداره؟ گفتم من از سوئد اومدم. دوباره هی ورق زد و گفت اخه مهر سوئد هم نداری :))) گفتم بابا اونجاها پاسپورت رو مهر نمیکنن دیگه، وا بده :)),HAPPY
من واسه مادرم بردم ایران و حقیقتا به به :)) پ.ن: یه مدتی اپلیکیشن‌ش از کار افتاده بود چون آدرس سرور واسط رو فیلتر کرده بودن :/,SAD
 این مال پارساله، اره رفتم و اومدم. هرچند داخل اروپا جابجا شدم.,NEUTRAL
 بعضی‌ها هستن تو ایستگاه قطار نشستن، سرشون تو گوشیه، قطار میاد و میره و متوجه نمیشن 🥲 اینا اون آقاهه تو میدون امامن :)),SAD
 خودت چه کیبورد استفاده میکنی علی؟ من لاجیتک رو توی شرکت داشتم و خوب بود. الان دارم واسه خونه یه چیزی میگیرم و گیجم,HAPPY
 مبارکه مرد :),SAD
 دیروز برام تعریف کرد :( چرا اینطوری میکنه؟,SAD
 دیگه واقعا خودمم خسته شدم از این میزان جابجایی,SAD
پدر مادرهای این نسل مهاجر هم زندگی عجیبی دارن، از اونطرف دنیا رفته با ذوق و شوق فرش بخره برامون و با خودش بیاره ♥️ ,SAD
منم مصاحبه رو دیدم و حقیقتا عجیب بود…,SAD
دوستان یه نکته ای رو بگم. در مورد این زیر دریایی تایتانیک وقتی دارن صحبت میکنن نمیگن explode میگن implode. یعنی منفجر نشده، مچاله شده. واقعا ترسناکه قشنگ مرگ رو با پوست و استخون حس کردن.,SAD
تصورم ازش به استناد به ضمایری که استفاده کرده: ,NEUTRAL
 بالاخر شد؟ 😍,SAD
همه چی خوب بود تا خیارشور رو برداشت. بایا اونو باید توش سیر رنده شده قاطی کرد با پیاز زد به رگ 🥲,HAPPY
 من یه مدت این کار رو تو گود ریدز انجام میدادم. کلی هم دوست خفن پیدا کرده بودم اونجا,HAPPY
 مبارکههه ❤️❤️,SAD
خب کردیت منم بده برم ۶ ماهه دهن بنده اون پشت صحنه صاف شده 😂😂🥲,HAPPY
 اقا دوچرخه ما رو قاطی قضیه نکنید. اون رخش منه 😎,HAPPY
امروز یه لغت دیگه به دایره لغاتی که هم معنی چاق و تپل بود اضافه شد(تو دانش من) ,HAPPY
نه نه مال فوریه هست,NEUTRAL
 وضعیتم در یه هفته اخیر:,NEUTRAL
 بنده خودم بنده بوی خوب هستم بقیه موارد رو نمیدانم :))),HAPPY
 یه مدت تویتر نمیومدم الان دیدم چشم 😁😁,HAPPY
دوستان عزیزی که در کانادا اقامت دارید و مشغول به کار هستید شرکتتون دنبال نیروی فایننس و یا پروداکت نیست که بخواید بنده رو رفر کنید؟ 😃😃,HAPPY
 با یه VC درموردش صجبت میکردم و رو یه استارتاپ تک سرمایه گذاریش میکردم.,NEUTRAL
 واقعا؟ اون موقع که فرهنگیا داشتن اعتصاب میکردن شما کجا تشریف داشتی ؟,SAD
نه اینجوری که میگی نیست من مامانم خودش معلمه و میتونم بهت بگم که ۳۶ ساعت در هفته ابلاغیه هست براشون که در مدرسه کلاس درس بردارن. در طول تابستون هم همیشه کلاس های تابستونی و فوق برنامه دارن که اونا رو هم کار میکنن. دلیل نمیشه هی بگی مفت خوری میکنن چون معلمی واقعا کار سختیه.,SAD
 بلی از خونه ما دوره برا همین من هفته ای یه بار اینا که سر میزنم سنگک و بربری هاشو میخرم فریز میکنم و بعد گرم میکنم موقع خوردن خوبه بد نیست.,HAPPY
یه بار تو کلاب بودم یکی اومد از این تکنیکا بزنه گفت آره من کار آفرینم و اینا بعد شروع کرد گفت تو صنعت خودرو فلان کار رو کردم و اینا بعد موضوعش که تموم شد خودم گفتم واو یعنی مثل تسلا حاجیمون انگار ایده گرفت گفت آٰهههه مثل همون بعد هی تاکید میکرد که تسلا با این کار کرده.😂,HAPPY
 عا ممنون، همون چند دقیقه که دیدم مصنوعی بود بازیا ولی به خاطر لیلا حاتمی بعدا می‌بینمش.,HAPPY
 بقیه خودشون میدونن😌,HAPPY
 بغلش می‌کنم و گریه‌ام می‌گیره.,SAD
 خدا بده شانس,HAPPY
 خونه‌ام کجاست؟,NEUTRAL
 والا ما به مامانمون بگیم دلم می‌خواد، بعد خورد کردن دندونامون میگن دلت غلططط کرده می‌خواد. 😊,SAD
از تو سالن صدای تلويزيون اومد که لیلا حاتمی می‌گه خدایا قول میدم از این به بعد نمازامو کامل بخونم تو هم تو فلان‌چیزو و بهمان‌چیز کمکم کن، خیلی به موقع بود!,SAD
سوال بپرسید.,NEUTRAL
 خداقوت. :),HAPPY
 مرسی.,HAPPY
 پوزش می‌خواهم سرورم دیگر تکرار نمی‌شه. 😔,SAD
